99	85	32
98	85	85
216	165	98
215	165	135
218	166	98
217	166	118
219	167	118
220	167	138
309	230	98
308	230	137
311	231	83
310	231	99
312	232	99
313	232	118
315	233	98
314	233	140
317	234	98
316	234	136
320	236	135
321	236	148
335	243	110
334	243	135
376	267	17
375	267	135
380	269	16
379	269	140
383	271	14
384	271	83
385	272	14
386	272	142
388	273	9
387	273	135
393	276	118
394	276	157
396	277	9
395	277	140
398	278	9
397	278	136
399	279	136
400	279	148
401	280	14
402	280	118
404	281	28
403	281	135
412	285	104
411	285	135
422	290	89
421	290	136
423	291	14
424	291	139
425	292	14
426	292	143
450	306	187
451	307	188
452	308	99
454	310	189
456	312	191
459	315	194
460	316	100
461	317	195
462	318	196
463	319	197
466	321	83
465	321	187
476	326	25
475	326	187
481	329	99
480	329	137
482	330	99
483	330	142
484	331	99
485	331	143
486	332	99
487	332	140
489	333	99
488	333	136
491	334	100
490	334	135
492	335	99
493	335	139
529	362	85
530	362	134
